ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,TRACT,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
10471,10471,10471,10471,,,0,1,36005035100,10471,1,1,1,1
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005035600,10469,1,1,1,1
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005035800,10469,1,1,1,1
10460,10460,10460,10460,,,0,17,36005035900,10460,1,1,1,1
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005036000,10469,1,1,1,1
10460,10460,10460,10460,,,0,17,36005036100,10460,1,1,1,1
10460,10460,10460,10460,,,0,17,36005036300,10460,1,1,1,1
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005036400,10469,1,1,1,1
10460,10460,10460,10460,,,0,17,36005036501,10460,1,0.920454545,1,0.995234854
10460,10460,10460,10460,,,0,17,36005036502,10460,0.91943128,0.918918919,0.95620438,0.924170616
10460,10460,10460,10460,,,0,17,36005036700,10460,0.981402003,1,0.962264151,0.980443286
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005036800,10469,1,1,1,1
10457,10457,10457,10457,10457 Crotona -Tremont (Bronx),3,3,16,36005036901,10457,1,1,1,1
10457,10457,10457,10457,10457 Crotona -Tremont (Bronx),3,3,16,36005036902,10457,1,1,1,1
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005037000,10469,1,1,1,1
10457,10457,10457,10457,10457 Crotona -Tremont (Bronx),3,3,16,36005037100,10457,0.870693959,0.956521739,0.83,0.871546961
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005037200,10467,0.956692913,1,0.949494949,0.957824639
10457,10457,10457,10457,10457 Crotona -Tremont (Bronx),3,3,16,36005037300,10457,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005037400,10467,1,1,1,1
10457,10457,10457,10457,10457 Crotona -Tremont (Bronx),3,3,16,36005037504,10457,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005037600,10467,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005037800,10467,1,1,1,1
10457,10457,10457,10457,10457 Crotona -Tremont (Bronx),3,3,16,36005037900,10457,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005038000,10467,0.947387006,0.985507246,0.963636364,0.951320867
10457,10457,10457,10457,10457 Crotona -Tremont (Bronx),3,3,16,36005038100,10457,1,1,1,1
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005038200,10469,1,1,1,1
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005038301,10458,0.694325482,0.666666667,0.613445378,0.688715953
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005038302,10458,0.707100592,0.637362637,0.758389262,0.707671958
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005038500,10458,0.578087458,0.779527559,0.780991736,0.608571429
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005038600,10469,0.899112187,0.939655172,0.923322684,0.903336773
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005038700,10458,1,1,1,1
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005038800,10469,1,1,1,1
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005038900,10458,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005039000,10467,0.953763441,0.909090909,0.960199005,0.951986755
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005039100,10458,0.824047844,0.909365559,0.839541547,0.832771584
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005039200,10467,1,1,1,1
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005039300,10458,0.472636816,0.634146341,0.607142857,0.484286865
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005039400,10466,0.575517661,0.589285714,0.535947712,0.572663425
10457,10457,10457,10457,10457 Crotona -Tremont (Bronx),3,3,16,36005039500,10457,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005039600,10467,0.68792198,0.613861386,0.798319328,0.699162679
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005039700,10458,1,1,1,1
10469,10469,10469,10469,10469 Northeast Bronx (Bronx),2,2,3,36005039800,10469,0.636020151,0.7,0.21978022,0.594413408
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005039901,10458,1,1,1,1
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005039902,10458,1,1,1,1
10468,10468,10468,10468,10468 Fordham - Bronx Pk (Bronx),2,2,7,36005040100,10468,1,1,1,1
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005040302,10458,1,1,1,1
10468,10468,10468,10468,10468 Fordham - Bronx Pk (Bronx),2,2,7,36005040303,10468,1,1,1,1
10468,10468,10468,10468,10468 Fordham - Bronx Pk (Bronx),2,2,7,36005040304,10468,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005040400,10466,1,1,1,1
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005040501,10458,1,1,1,1
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005040502,10458,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005040600,10466,1,1,1,1
10468,10468,10468,10468,10468 Fordham - Bronx Pk (Bronx),2,2,7,36005040701,10468,1,1,1,1
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005040702,10458,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005040800,10466,1,1,1,1
10468,10468,10468,10468,10468 Fordham - Bronx Pk (Bronx),2,2,7,36005040900,10468,0.86770692,0.631578947,0.714285714,0.858435682
10468,10468,10468,10468,10468 Fordham - Bronx Pk (Bronx),2,2,7,36005041100,10468,1,1,0.990909091,0.999406176
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005041300,10458,1,0.962616822,0.995305164,0.998613422
10470,10470,10470,10470,10470 Fordham - Bronx Pk (Bronx),1,1,8,36005041400,10470,1,0.919753086,0.986842105,0.991384262
10458,10458,10458,10458,10458 Fordham - Bronx Pk (Bronx),2,2,5,36005041500,10458,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005041800,10466,0.884615385,0.926229508,0.948717949,0.893223819
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005041900,10467,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005042000,10466,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005042100,10467,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005042200,10466,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005042300,10467,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005042400,10466,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005042500,10467,0.932508834,0.946524064,0.977578475,0.936419753
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005042600,10466,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005042800,10466,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005042901,10467,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005042902,10467,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005043000,10466,1,1,1,1
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005043100,10467,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005043400,10466,0.938282648,0.727722772,0.79047619,0.89754386
10467,10467,10467,10467,10467 Fordham - Bronx Pk (Bronx),5,5,6,36005043500,10467,1,0.647058824,0.944444444,0.986988848
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005043600,10466,1,1,1,1
10470,10470,10470,10470,10470 Fordham - Bronx Pk (Bronx),1,1,8,36005044200,10470,0.711895911,0.960784314,0.74137931,0.724859212
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005044400,10466,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005044800,10466,1,1,1,1
10470,10470,10470,10470,10470 Fordham - Bronx Pk (Bronx),1,1,8,36005044901,10470,1,1,1,1
10470,10470,10470,10470,10470 Fordham - Bronx Pk (Bronx),1,1,8,36005044902,10470,1,1,1,1
10470,10470,10470,10470,10470 Fordham - Bronx Pk (Bronx),1,1,8,36005045101,10470,1,1,1,1
10470,10470,10470,10470,10470 Fordham - Bronx Pk (Bronx),1,1,8,36005045102,10470,1,0.983870968,1,0.99870801
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005045600,10466,0.683374083,0.866666667,0.835616438,0.711518858
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005045800,10466,1,1,1,1
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005046000,10466,0.978505629,0.842105263,0.940298507,0.973659454
10475,10475,10475,10475,10475 Northeast Bronx (Bronx),3,3,4,36005046201,10475,1,1,1,1
10475,10475,10475,10475,10475 Northeast Bronx (Bronx),3,3,4,36005046202,10475,0.647647277,0.694117647,0.707423581,0.655670751
10466,10466,10466,10466,10466 Northeast Bronx (Bronx),2,2,2,36005048400,10466,1,1,1,1
10464,10464,10464,10464,10464 Pelham - Throgs Neck (Bronx),1,1,11,36005050400,10464,0,1,0,1
10464,10464,10464,10464,10464 Pelham - Throgs Neck (Bronx),1,1,11,36005051600,10464,1,1,1,1
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047000100,11201,1,1,1,1
11232,11232,11232,11232,11232 Sunset Park (Brooklyn),1,1,40,36047000200,11232,0.404929577,0.834767642,0.642201835,0.68788501
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047000301,11201,1,1,1,1
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047000501,11201,1,1,1,1
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047000502,11201,1,1,1,1
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047000700,11201,1,1,1,1
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047000900,11201,1,0.584944049,0.959276018,0.904137931
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047001100,11201,1,0.992327366,1,0.997887324
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047001300,11201,0.266308905,0.198618307,0.9375,0.263614238
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047001500,11201,1,1,1,1
11232,11232,11232,11232,11232 Sunset Park (Brooklyn),1,1,40,36047001800,11232,1,0.754897037,0.837037037,0.812637766
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047002000,11220,0.96,0.920212766,0.978494624,0.950871632
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047002100,11201,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047002200,11220,1,1,1,1
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047002300,11201,1,1,1,1
11205,11205,11205,11205,,,0,28,36047002901,11205,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047003000,11220,1,1,1,1
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047003100,11201,0.944651163,0.933333333,0.475409836,0.931737589
11217,11217,11217,11217,11217 Downtown - Heights - Slope (Brooklyn),4,4,30,36047003300,11217,0.865692911,0.671794872,0.946938776,0.860178626
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047003400,11209,0.64017991,0.4,0.385826772,0.610853739
11217,11217,11217,11217,11217 Downtown - Heights - Slope (Brooklyn),4,4,30,36047003500,11217,0.848760331,0.904761905,0.983471074,0.866447368
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047003600,11209,0.98445336,0.5,0.977011494,0.982288176
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047003700,11201,0.651396648,0.633986928,0.609090909,0.648178007
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047003800,11209,1,1,1,1
11217,11217,11217,11217,11217 Downtown - Heights - Slope (Brooklyn),4,4,30,36047003900,11217,1,0.996336996,1,0.999578592
11217,11217,11217,11217,11217 Downtown - Heights - Slope (Brooklyn),4,4,30,36047004100,11217,0.877365632,0.925465839,0.974025974,0.891198044
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047004300,11201,0.986689566,0.985365854,0.968454259,0.984566819
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047004400,11209,1,1,1,1
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047004500,11201,0.967019291,1,0.979238754,0.97060289
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047004600,11209,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047004700,11231,0.513170732,0.651162791,0.5,0.516366612
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047004900,11201,0.592081031,0.727272727,0.452380952,0.569657185
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047005000,11209,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047005100,11231,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047005201,11209,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047005202,11209,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047005300,11231,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047005400,11209,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047005601,11209,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047005602,11209,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047005800,11209,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047005900,11231,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047006000,11209,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047006200,11209,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047006300,11231,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047006400,11209,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047006500,11231,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047006600,11209,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047006700,11231,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047006800,11209,0.605691057,0.505434783,0.428571429,0.579395085
11201,11201,11201,11201,11201 Downtown - Heights - Slope (Brooklyn),1,1,27,36047006900,11201,0.720828105,0.711864407,0.695876289,0.715609078
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047007000,11220,1,1,1,1
11217,11217,11217,11217,11217 Downtown - Heights - Slope (Brooklyn),4,4,30,36047007100,11217,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047007200,11220,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047007400,11220,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047007500,11231,0.887493173,0.9,0.950520833,0.898532495
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047007600,11220,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047007700,11231,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047007800,11220,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047008000,11220,1,1,1,1
11232,11232,11232,11232,11232 Sunset Park (Brooklyn),1,1,40,36047008200,11232,0.805749129,0.986111111,0.881443299,0.825318246
11232,11232,11232,11232,11232 Sunset Park (Brooklyn),1,1,40,36047008400,11232,1,1,1,1
11231,11231,11231,11231,11231 Downtown - Heights - Slope (Brooklyn),2,2,31,36047008500,11231,1,1,1,1
11232,11232,11232,11232,11232 Sunset Park (Brooklyn),1,1,40,36047008800,11232,1,1,1,1
11232,11232,11232,11232,11232 Sunset Park (Brooklyn),1,1,40,36047009000,11232,1,1,1,1
11232,11232,11232,11232,11232 Sunset Park (Brooklyn),1,1,40,36047009200,11232,0.876434841,0.971428571,0.793859649,0.869589657
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047009400,11220,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047009600,11220,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047009800,11220,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047010000,11220,1,1,1,1
11232,11232,11232,11232,11232 Sunset Park (Brooklyn),1,1,40,36047010100,11232,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047010200,11220,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047010400,11220,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047010600,11220,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047010800,11220,1,1,1,1
11219,11219,11219,11219,,,0,43,36047011000,11219,0.948121646,0.754716981,0.867132867,0.908415842
11219,11219,11219,11219,,,0,43,36047011200,11219,0.961369622,0.931034483,0.973484848,0.961582351
11219,11219,11219,11219,,,0,43,36047011400,11219,0.982321291,0.986577181,0.979274611,0.982349361
11219,11219,11219,11219,,,0,43,36047011600,11219,0.894736842,0.928571429,0.975609756,0.903981265
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047011700,11215,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047011800,11220,0.993288591,0.921052632,0.99,0.97421981
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047011900,11215,0.911242604,0.882544861,0.894308943,0.897068404
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047012000,11220,0.460251046,0.82183908,0.85,0.633554084
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047012100,11215,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047012200,11220,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047012600,11220,1,1,1,1
11217,11217,11217,11217,11217 Downtown - Heights - Slope (Brooklyn),4,4,30,36047012700,11217,1,1,1,1
11220,11220,11220,11220,11220 Sunset Park (Brooklyn),57,57,39,36047012801,11220,0.971947195,0.595238095,0.876404494,0.938941655
11217,11217,11217,11217,11217 Downtown - Heights - Slope (Brooklyn),4,4,30,36047012901,11217,1,1,1,1
11217,11217,11217,11217,11217 Downtown - Heights - Slope (Brooklyn),4,4,30,36047012902,11217,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047013000,11209,0.747953216,0.697802198,0.578059072,0.724753405
11217,11217,11217,11217,11217 Downtown - Heights - Slope (Brooklyn),4,4,30,36047013100,11217,0.846545866,0.95049505,0.875717017,0.857322176
11228,11228,11228,11228,11228 Bensonhurst - Bay Ridge (Brooklyn),2,2,54,36047013200,11228,0.825602968,0.9375,0.655737705,0.820783133
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047013300,11215,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047013400,11209,0.979166667,0.989528796,0.962264151,0.979291917
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047013500,11215,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047013600,11209,1,1,1,1
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047013700,11215,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047013800,11209,1,1,1,1
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047013900,11215,1,1,1,1
11228,11228,11228,11228,11228 Bensonhurst - Bay Ridge (Brooklyn),2,2,54,36047014000,11228,1,1,1,1
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047014100,11215,1,1,1,1
11209,11209,11209,11209,11209 Bensonhurst - Bay Ridge (Brooklyn),6,6,52,36047014200,11209,1,1,1,1
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047014300,11215,0.714878893,0.588235294,0.816326531,0.720401691
11232,11232,11232,11232,11232 Sunset Park (Brooklyn),1,1,40,36047014500,11232,0.666278393,0.634920635,0.648648649,0.660808436
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047014700,11215,1,1,1,1
11228,11228,11228,11228,11228 Bensonhurst - Bay Ridge (Brooklyn),2,2,54,36047014800,11228,1,1,1,1
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047014900,11215,1,1,1,1
11228,11228,11228,11228,11228 Bensonhurst - Bay Ridge (Brooklyn),2,2,54,36047015000,11228,1,1,1,1
11215,11215,11215,11215,11215 Downtown - Heights - Slope (Brooklyn),1,1,29,36047015100,11215,1,1,1,1
