Unnamed: 0,tract,zip,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio,FIPS,ZCTA,MODZCTA,ZCTA_str,zip_tai,Tai_idx,mods,mod_idx
2379,36081037100,11369,EAST ELMHURST,NY,1.0,0.0,1.0,1.0,36081,11369,11369,11369,11369.0,138,11369,113
2381,36081037300,11369,EAST ELMHURST,NY,0.846153846,0.557692308,0.733333333,0.811953353,36081,11369,11369,11369,11369.0,138,11369,113
2383,36081037500,11368,CORONA,NY,0.913436693,0.824884793,0.802197802,0.886321627,36081,11368,11368,11368,11368.0,152,11368,125
2385,36081037600,11412,SAINT ALBANS,NY,0.56,0.866666667,0.714285714,0.569620253,36081,11412,11412,11412,11412.0,173,11412,145
2386,36081037700,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2387,36081037900,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2388,36081038100,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2389,36081038301,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2393,36081038302,11375,FOREST HILLS,NY,0.91507431,0.076923077,0.166666667,0.843023256,36081,11375,11375,11375,11375.0,158,11375,131
2395,36081038400,11412,SAINT ALBANS,NY,0.793352601,0.828571429,0.823529412,0.795698925,36081,11412,11412,11412,11412.0,173,11412,145
2396,36081039400,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2397,36081039800,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2398,36081039900,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2399,36081040000,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2400,36081040100,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2401,36081040200,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2402,36081040300,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2403,36081040400,11412,SAINT ALBANS,NY,0.533898305,0.913043478,0.666666667,0.543299909,36081,11412,11412,11412,11412.0,173,11412,145
2405,36081040500,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2406,36081040700,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2407,36081040900,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2408,36081041100,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2409,36081041300,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2410,36081041400,11433,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11433,11433,11433,11433.0,176,11433,148
2411,36081041500,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2414,36081042400,11433,JAMAICA,NY,0.620689655,0.135135135,0.0,0.594557823,36081,11433,11433,11433,11433.0,176,11433,148
2416,36081042600,11434,JAMAICA,NY,1.0,0.916666667,0.0,0.954545455,36081,11434,11434,11434,11434.0,177,11434,149
2417,36081042700,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2419,36081043200,11434,JAMAICA,NY,1.0,0.96,1.0,0.997150997,36081,11434,11434,11434,11434.0,177,11434,149
2420,36081043400,11433,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11433,11433,11433,11433.0,176,11433,148
2421,36081043701,11368,CORONA,NY,1.0,0.962962963,1.0,0.998883929,36081,11368,11368,11368,11368.0,152,11368,125
2423,36081043702,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2424,36081043900,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2425,36081044000,11433,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11433,11433,11433,11433.0,176,11433,148
2426,36081044301,11368,CORONA,NY,1.0,1.0,1.0,1.0,36081,11368,11368,11368,11368.0,152,11368,125
2427,36081044302,11368,CORONA,NY,0.923454367,0.842105263,0.913043478,0.916252073,36081,11368,11368,11368,11368.0,152,11368,125
2429,36081044400,11433,JAMAICA,NY,0.898734177,0.417302799,0.795180723,0.794548208,36081,11433,11433,11433,11433.0,176,11433,148
2433,36081044601,11432,JAMAICA,NY,1.0,0.909836066,0.976744186,0.971471471,36081,11432,11432,11432,11432.0,175,11432,147
2435,36081044602,11432,JAMAICA,NY,0.413529412,0.553956835,0.984732824,0.443423471,36081,11432,11432,11432,11432.0,175,11432,147
2436,36081044800,11432,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2437,36081045000,11432,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2438,36081045200,11432,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2439,36081045400,11432,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2441,36081045500,11368,CORONA,NY,0.793457784,0.421875,0.961538462,0.787007809,36081,11368,11368,11368,11368.0,152,11368,125
2442,36081045600,11432,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2443,36081045700,11373,ELMHURST,NY,1.0,1.0,1.0,1.0,36081,11373,11373,11373,11373.0,141,11373,116
2444,36081045800,11432,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2445,36081045900,11373,ELMHURST,NY,1.0,1.0,1.0,1.0,36081,11373,11373,11373,11373.0,141,11373,116
2446,36081046000,11432,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2447,36081046100,11373,ELMHURST,NY,0.933333333,0.906779661,0.785714286,0.911184211,36081,11373,11373,11373,11373.0,141,11373,116
2449,36081046200,11432,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2450,36081046300,11373,ELMHURST,NY,0.957446809,0.901960784,0.966101695,0.955259976,36081,11373,11373,11373,11373.0,141,11373,116
2452,36081046400,11432,JAMAICA,NY,1.0,0.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2453,36081046500,11373,ELMHURST,NY,0.909547739,0.270072993,0.75,0.786419753,36081,11373,11373,11373,11373.0,141,11373,116
2456,36081046600,11432,JAMAICA,NY,1.0,1.0,1.0,1.0,36081,11432,11432,11432,11432.0,175,11432,147
2458,36081046700,11373,ELMHURST,NY,1.0,0.465517241,1.0,0.983862572,36081,11373,11373,11373,11373.0,141,11373,116
2460,36081046800,11432,JAMAICA,NY,0.793068298,0.925925926,0.951612903,0.8113879,36081,11432,11432,11432,11432.0,175,11432,147
2462,36081046900,11373,ELMHURST,NY,1.0,0.505376344,0.986486486,0.982056075,36081,11373,11373,11373,11373.0,141,11373,116
2464,36081047000,11423,HOLLIS,NY,0.978835979,0.712121212,0.5,0.945397816,36081,11423,11423,11423,11423.0,174,11423,146
2465,36081047100,11373,ELMHURST,NY,1.0,1.0,1.0,1.0,36081,11373,11373,11373,11373.0,141,11373,116
2467,36081047200,11432,JAMAICA,NY,0.972079353,0.92,0.925925926,0.970276008,36081,11432,11432,11432,11432.0,175,11432,147
2468,36081047300,11373,ELMHURST,NY,1.0,1.0,1.0,1.0,36081,11373,11373,11373,11373.0,141,11373,116
2469,36081047500,11373,ELMHURST,NY,1.0,1.0,1.0,1.0,36081,11373,11373,11373,11373.0,141,11373,116
2471,36081047600,11423,HOLLIS,NY,0.993273543,0.75,0.0,0.991111111,36081,11423,11423,11423,11423.0,174,11423,146
2472,36081047800,11423,HOLLIS,NY,0.844238281,1.0,0.931818182,0.857205624,36081,11423,11423,11423,11423.0,174,11423,146
2474,36081047900,11373,ELMHURST,NY,1.0,1.0,1.0,1.0,36081,11373,11373,11373,11373.0,141,11373,116
2475,36081048000,11423,HOLLIS,NY,0.964285714,0.58974359,0.65,0.905315615,36081,11423,11423,11423,11423.0,174,11423,146
2477,36081048100,11373,ELMHURST,NY,1.0,1.0,1.0,1.0,36081,11373,11373,11373,11373.0,141,11373,116
2478,36081048200,11423,HOLLIS,NY,1.0,1.0,1.0,1.0,36081,11423,11423,11423,11423.0,174,11423,146
2479,36081048300,11373,ELMHURST,NY,0.519585253,0.298245614,0.401639344,0.493791786,36081,11373,11373,11373,11373.0,141,11373,116
2483,36081048400,11423,HOLLIS,NY,0.934602649,0.92,1.0,0.937591777,36081,11423,11423,11423,11423.0,174,11423,146
2484,36081048500,11373,ELMHURST,NY,0.978246539,0.836601307,0.892857143,0.959668508,36081,11373,11373,11373,11373.0,141,11373,116
2486,36081048900,11377,WOODSIDE,NY,0.980306346,0.964497041,0.975903614,0.976022567,36081,11377,11377,11377,11377.0,142,11377,117
2488,36081049200,11427,QUEENS VILLAGE,NY,0.999397953,1.0,1.0,0.999449945,36081,11427,11427,11427,11427.0,187,11427,157
2490,36081049301,11378,MASPETH,NY,0.778827977,0.692307692,0.827586207,0.779334501,36081,11378,11378,11378,11378.0,143,11378,118
2492,36081049302,11378,MASPETH,NY,1.0,0.985611511,1.0,0.997814208,36081,11378,11378,11378,11378.0,143,11378,118
2495,36081049500,11378,MASPETH,NY,0.921921922,1.0,0.8,0.909090909,36081,11378,11378,11378,11378.0,143,11378,118
2496,36081049600,11428,QUEENS VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11428,11428,11428,11428.0,188,11428,158
2499,36081049700,11378,MASPETH,NY,0.893296854,1.0,0.75862069,0.887116564,36081,11378,11378,11378,11378.0,143,11378,118
2500,36081049900,11373,ELMHURST,NY,1.0,1.0,1.0,1.0,36081,11373,11373,11373,11373.0,141,11373,116
2501,36081050000,11423,HOLLIS,NY,1.0,1.0,1.0,1.0,36081,11423,11423,11423,11423.0,174,11423,146
2503,36081050201,11423,HOLLIS,NY,0.949404762,1.0,1.0,0.95264624,36081,11423,11423,11423,11423.0,174,11423,146
2504,36081050202,11423,HOLLIS,NY,0.932307692,0.0,0.0,0.932307692,36081,11423,11423,11423,11423.0,174,11423,146
2506,36081050400,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2508,36081050500,11379,MIDDLE VILLAGE,NY,0.856531049,0.0,0.766666667,0.838345865,36081,11379,11379,11379,11379.0,159,11379,132
2509,36081050600,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2510,36081050700,11379,MIDDLE VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2511,36081050800,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2512,36081051000,11423,HOLLIS,NY,0.435768262,0.0,0.0,0.404205607,36081,11423,11423,11423,11423.0,174,11423,146
2515,36081051100,11378,MASPETH,NY,1.0,1.0,1.0,1.0,36081,11378,11378,11378,11378.0,143,11378,118
2517,36081051200,11429,QUEENS VILLAGE,NY,0.507089241,0.285714286,0.875,0.488372093,36081,11429,11429,11429,11429.0,189,11429,159
2518,36081051300,11378,MASPETH,NY,0.891544118,0.8,1.0,0.894736842,36081,11378,11378,11378,11378.0,143,11378,118
2520,36081051500,11378,MASPETH,NY,0.961876833,1.0,0.916666667,0.961330935,36081,11378,11378,11378,11378.0,143,11378,118
2522,36081051600,11429,QUEENS VILLAGE,NY,0.707889126,1.0,1.0,0.716356108,36081,11429,11429,11429,11429.0,189,11429,159
2524,36081051700,11378,MASPETH,NY,1.0,1.0,1.0,1.0,36081,11378,11378,11378,11378.0,143,11378,118
2525,36081051800,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2526,36081052000,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2527,36081052100,11378,MASPETH,NY,1.0,1.0,1.0,1.0,36081,11378,11378,11378,11378.0,143,11378,118
2528,36081052200,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2529,36081052400,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2530,36081052500,11378,MASPETH,NY,1.0,1.0,1.0,1.0,36081,11378,11378,11378,11378.0,143,11378,118
2531,36081052600,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2532,36081052800,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2533,36081053000,11412,SAINT ALBANS,NY,1.0,1.0,1.0,1.0,36081,11412,11412,11412,11412.0,173,11412,145
2534,36081053100,11378,MASPETH,NY,1.0,1.0,1.0,1.0,36081,11378,11378,11378,11378.0,143,11378,118
2536,36081053200,11412,SAINT ALBANS,NY,0.828865979,0.675675676,1.0,0.819391635,36081,11412,11412,11412,11412.0,173,11412,145
2538,36081053401,11411,CAMBRIA HEIGHTS,NY,0.880903491,1.0,0.0,0.882352941,36081,11411,11411,11411,11411.0,183,11411,153
2541,36081053500,11378,MASPETH,NY,0.890282132,0.847133758,0.793814433,0.85890411,36081,11378,11378,11378,11378.0,143,11378,118
2542,36081053601,11429,QUEENS VILLAGE,NY,0.997663551,1.0,1.0,0.99771167,36081,11429,11429,11429,11429.0,189,11429,159
2544,36081053800,11429,QUEENS VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11429,11429,11429,11429.0,189,11429,159
2546,36081053900,11385,RIDGEWOOD,NY,1.0,0.9921875,1.0,0.998816568,36081,11385,11385,11385,11385.0,160,11385,133
2548,36081054000,11429,QUEENS VILLAGE,NY,0.994258373,0.843478261,0.92,0.975708502,36081,11429,11429,11429,11429.0,189,11429,159
2549,36081054200,11428,QUEENS VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11428,11428,11428,11428.0,188,11428,158
2550,36081054500,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2551,36081054700,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2552,36081054800,11427,QUEENS VILLAGE,NY,0.991582492,1.0,0.0,0.991789819,36081,11427,11427,11427,11427.0,187,11427,157
2554,36081054900,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2555,36081055100,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2556,36081055200,11427,QUEENS VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11427,11427,11427,11427.0,187,11427,157
2557,36081055300,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2559,36081055400,11428,QUEENS VILLAGE,NY,0.52519084,0.928571429,0.882352941,0.557880056,36081,11428,11428,11428,11428.0,188,11428,158
2560,36081055500,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2561,36081055600,11427,QUEENS VILLAGE,NY,0.68556701,0.571428571,1.0,0.686340641,36081,11427,11427,11427,11427.0,187,11427,157
2563,36081055700,11385,RIDGEWOOD,NY,0.462093863,0.592741935,0.990521327,0.51588785,36081,11385,11385,11385,11385.0,160,11385,133
2564,36081055800,11428,QUEENS VILLAGE,NY,1.0,1.0,0.0,1.0,36081,11428,11428,11428,11428.0,188,11428,158
2565,36081055900,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2566,36081056000,11428,QUEENS VILLAGE,NY,0.985915493,1.0,1.0,0.986696231,36081,11428,11428,11428,11428.0,188,11428,158
2568,36081056100,11385,RIDGEWOOD,NY,1.0,1.0,0.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2570,36081056200,11428,QUEENS VILLAGE,NY,0.986338798,0.0,1.0,0.986413043,36081,11428,11428,11428,11428.0,188,11428,158
2571,36081056400,11428,QUEENS VILLAGE,NY,0.965163934,0.857142857,0.964285714,0.954545455,36081,11428,11428,11428,11428.0,188,11428,158
2573,36081056500,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2574,36081056600,11428,QUEENS VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11428,11428,11428,11428.0,188,11428,158
2575,36081056700,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2576,36081056800,11429,QUEENS VILLAGE,NY,0.884210526,0.651452282,0.808510638,0.845042679,36081,11429,11429,11429,11429.0,189,11429,159
2578,36081057700,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2579,36081057900,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2580,36081058000,11429,QUEENS VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11429,11429,11429,11429.0,189,11429,159
2581,36081058100,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2582,36081058200,11429,QUEENS VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11429,11429,11429,11429.0,189,11429,159
2583,36081058300,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2584,36081058500,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2585,36081058700,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2586,36081058900,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2588,36081059000,11411,CAMBRIA HEIGHTS,NY,0.821875,0.25,0.666666667,0.812121212,36081,11411,11411,11411,11411.0,183,11411,153
2589,36081059100,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2590,36081059200,11411,CAMBRIA HEIGHTS,NY,0.576811594,0.0,0.0,0.576811594,36081,11411,11411,11411,11411.0,183,11411,153
2592,36081059300,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2593,36081059400,11411,CAMBRIA HEIGHTS,NY,1.0,1.0,1.0,1.0,36081,11411,11411,11411,11411.0,183,11411,153
2595,36081059500,11378,MASPETH,NY,0.507473842,0.3671875,0.542168675,0.502040816,36081,11378,11378,11378,11378.0,143,11378,118
2596,36081059600,11411,CAMBRIA HEIGHTS,NY,1.0,1.0,0.0,1.0,36081,11411,11411,11411,11411.0,183,11411,153
2597,36081059800,11411,CAMBRIA HEIGHTS,NY,1.0,1.0,1.0,1.0,36081,11411,11411,11411,11411.0,183,11411,153
2598,36081059900,11378,MASPETH,NY,1.0,1.0,1.0,1.0,36081,11378,11378,11378,11378.0,143,11378,118
2599,36081060000,11411,CAMBRIA HEIGHTS,NY,1.0,1.0,0.0,1.0,36081,11411,11411,11411,11411.0,183,11411,153
2602,36081060100,11378,MASPETH,NY,0.885764499,0.944444444,0.9,0.891654466,36081,11378,11378,11378,11378.0,143,11378,118
2605,36081060300,11379,MIDDLE VILLAGE,NY,0.987628866,0.819277108,0.942307692,0.961290323,36081,11379,11379,11379,11379.0,159,11379,132
2606,36081060600,11411,CAMBRIA HEIGHTS,NY,1.0,1.0,1.0,1.0,36081,11411,11411,11411,11411.0,183,11411,153
2607,36081060701,11378,MASPETH,NY,1.0,0.5,0.0,0.923076923,36081,11378,11378,11378,11378.0,143,11378,118
2609,36081060800,11411,CAMBRIA HEIGHTS,NY,1.0,1.0,1.0,1.0,36081,11411,11411,11411,11411.0,183,11411,153
2611,36081061000,11411,CAMBRIA HEIGHTS,NY,0.994236311,0.75,0.0,0.991452991,36081,11411,11411,11411,11411.0,183,11411,153
2612,36081061200,11411,CAMBRIA HEIGHTS,NY,1.0,1.0,0.0,1.0,36081,11411,11411,11411,11411.0,183,11411,153
2614,36081061301,11385,RIDGEWOOD,NY,0.828378378,0.662790698,0.826086957,0.81312336,36081,11385,11385,11385,11385.0,160,11385,133
2615,36081061302,11379,MIDDLE VILLAGE,NY,0.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2616,36081061400,11411,CAMBRIA HEIGHTS,NY,1.0,1.0,1.0,1.0,36081,11411,11411,11411,11411.0,183,11411,153
2617,36081061601,11422,ROSEDALE,NY,0.763358779,1.0,0.0,0.763719512,36081,11422,11422,11422,11422.0,185,11422,155
2620,36081061602,11422,ROSEDALE,NY,1.0,1.0,1.0,1.0,36081,11422,11422,11422,11422.0,185,11422,155
2622,36081061800,11422,ROSEDALE,NY,0.524520256,0.321428571,0.5,0.512974052,36081,11422,11422,11422,11422.0,185,11422,155
2624,36081061900,11379,MIDDLE VILLAGE,NY,0.990419162,1.0,0.985714286,0.990800368,36081,11379,11379,11379,11379.0,159,11379,132
2626,36081062000,11413,SPRINGFIELD GARDENS,NY,0.972222222,1.0,0.0,0.97228145,36081,11413,11413,11413,11413.0,184,11413,154
2628,36081062100,11379,MIDDLE VILLAGE,NY,0.962435233,0.586538462,0.948275862,0.921370968,36081,11379,11379,11379,11379.0,159,11379,132
2629,36081062200,11411,CAMBRIA HEIGHTS,NY,1.0,1.0,1.0,1.0,36081,11411,11411,11411,11411.0,183,11411,153
2630,36081062300,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2631,36081062500,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2632,36081062600,11413,SPRINGFIELD GARDENS,NY,1.0,1.0,1.0,1.0,36081,11413,11413,11413,11413.0,184,11413,154
2633,36081062700,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2634,36081062900,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2635,36081063000,11413,SPRINGFIELD GARDENS,NY,1.0,1.0,1.0,1.0,36081,11413,11413,11413,11413.0,184,11413,154
2637,36081063200,11413,SPRINGFIELD GARDENS,NY,0.875415282,0.84137931,0.7,0.8665786,36081,11413,11413,11413,11413.0,184,11413,154
2638,36081063301,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2639,36081063302,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2640,36081063500,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2641,36081063700,11385,RIDGEWOOD,NY,0.960539979,0.928270042,0.925,0.953225806,36081,11385,11385,11385,11385.0,160,11385,133
2643,36081063800,11422,ROSEDALE,NY,0.983351831,1.0,1.0,0.986595174,36081,11422,11422,11422,11422.0,185,11422,155
2644,36081063900,11385,RIDGEWOOD,NY,1.0,1.0,1.0,1.0,36081,11385,11385,11385,11385.0,160,11385,133
2645,36081064101,11421,WOODHAVEN,NY,1.0,1.0,1.0,1.0,36081,11421,11421,11421,11421.0,171,11421,144
2647,36081064102,11421,WOODHAVEN,NY,0.929577465,1.0,1.0,0.935897436,36081,11421,11421,11421,11421.0,171,11421,144
2648,36081064500,11375,FOREST HILLS,NY,1.0,1.0,1.0,1.0,36081,11375,11375,11375,11375.0,158,11375,131
2650,36081064600,11413,SPRINGFIELD GARDENS,NY,0.731060606,1.0,0.8,0.73325062,36081,11413,11413,11413,11413.0,184,11413,154
2651,36081065000,11413,SPRINGFIELD GARDENS,NY,0.831325301,1.0,1.0,0.833773087,36081,11413,11413,11413,11413.0,184,11413,154
2654,36081065400,11422,ROSEDALE,NY,0.991316932,1.0,1.0,0.992574257,36081,11422,11422,11422,11422.0,185,11422,155
2655,36081065501,11379,MIDDLE VILLAGE,NY,0.0,1.0,0.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2656,36081065600,11422,ROSEDALE,NY,1.0,1.0,1.0,1.0,36081,11422,11422,11422,11422.0,185,11422,155
2657,36081065702,11379,MIDDLE VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2658,36081065703,11379,MIDDLE VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2659,36081065900,11379,MIDDLE VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2660,36081066000,11422,ROSEDALE,NY,1.0,1.0,1.0,1.0,36081,11422,11422,11422,11422.0,185,11422,155
2661,36081066100,11379,MIDDLE VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2662,36081066300,11379,MIDDLE VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2663,36081066400,11422,ROSEDALE,NY,0.99501868,0.671875,0.92,0.976488434,36081,11422,11422,11422,11422.0,185,11422,155
2665,36081066501,11379,MIDDLE VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2667,36081066701,11378,MASPETH,NY,0.938271605,0.714285714,1.0,0.935406699,36081,11378,11378,11378,11378.0,143,11378,118
2668,36081066900,11379,MIDDLE VILLAGE,NY,0.592013889,0.8125,0.48,0.593192869,36081,11379,11379,11379,11379.0,159,11379,132
2670,36081067100,11379,MIDDLE VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2671,36081067700,11379,MIDDLE VILLAGE,NY,1.0,1.0,1.0,1.0,36081,11379,11379,11379,11379.0,159,11379,132
2673,36081067900,11379,MIDDLE VILLAGE,NY,0.827922078,0.184466019,0.736842105,0.785340314,36081,11379,11379,11379,11379.0,159,11379,132
2674,36081068000,11413,SPRINGFIELD GARDENS,NY,1.0,1.0,1.0,1.0,36081,11413,11413,11413,11413.0,184,11413,154
2675,36081068200,11413,SPRINGFIELD GARDENS,NY,1.0,1.0,1.0,1.0,36081,11413,11413,11413,11413.0,184,11413,154
2676,36081068300,11373,ELMHURST,NY,1.0,1.0,1.0,1.0,36081,11373,11373,11373,11373.0,141,11373,116
2678,36081068700,11374,REGO PARK,NY,0.894022736,0.938202247,0.672131148,0.892110587,36081,11374,11374,11374,11374.0,157,11374,130
2679,36081069000,11413,SPRINGFIELD GARDENS,NY,1.0,1.0,1.0,1.0,36081,11413,11413,11413,11413.0,184,11413,154
2680,36081069300,11374,REGO PARK,NY,1.0,1.0,1.0,1.0,36081,11374,11374,11374,11374.0,157,11374,130
2681,36081069400,11413,SPRINGFIELD GARDENS,NY,0.545787546,0.5,0.642857143,0.547866205,36081,11413,11413,11413,11413.0,184,11413,154
