CASE_COUNT,DEATH_COUNT,week,borough_case_count,id,borough_death_count,borough,CASE_COUNT_log,DEATH_COUNT_log,borough_case_count_log,borough_death_count_log,MODZCTA,MODIFIED_ZCTA,mod_idx,POP_DENOMINATOR,Glocery&Pharmacies_visits_weekly,Retails_visits_weekly,Arts&Entertainment_visits_weekly,Restaurants&Bars_visits_weekly,Educations_visits_weekly,Healthcares_visits_weekly,others_visits_weekly,zipcode,Age_mean,Age_median,Age_std,Risk_preference_mean,Risk_preference_median,Risk_preference_std,score_mean,score_median,score_std,loss_aversion_scores_mean,loss_aversion_scores_median,loss_aversion_scores_std,agency_mean,agency_median,agency_std,regulated_scores_mean,regulated_scores_median,regulated_scores_std,regulated_agency_mean,regulated_agency_median,regulated_agency_std,regulated_loss_mean,regulated_loss_median,regulated_loss_std,zip_char,AREA,POPULATION,HOUSEHOLD_SIZE,HOUSEHOLD_INCOME,BLACK,HISPANIC,AGE65_PLUS,BACHELOR_S,NO_HEALTH_INSURANCE,RESTAURANT_COUNT,GROCERY_COUNT,EDUCATION_COUNT,ENTERTAINMENT_COUNT,HEALTHCARE_COUNT,RETAIL_COUNT,EstimatedAverageAge,no_vehicles,vehicle_owned,public_transportation,household_num,Date,StringencyIndex_WeightedAverage
30740.0,562.0,47,4394.0,149,70.0,MN,10.333320017092587,6.331501849893691,8.387995252944556,4.248495242049359,10003,10003,97,53977.81,114.62564471461542,447.2763506113507,1580.0940359444005,1312.241931685918,142.7500164470288,105.84160468313355,281.39493812675096,10003 Union Square - Lower East Side (Manhattan),32.07142857142857,32.0,8.306293125968136,1.4285714285714286,1.0,1.5045717874984443,11.0,11.0,3.902661813527945,3.4285714285714284,3.0,1.3424596091494905,7.1519274376417235,10.333333333333332,12.417017560891791,68.75,68.75,24.39163633454966,61.17488662131519,66.14583333333333,19.401589938893427,57.142857142857146,50.0,22.37432681915817,10003,15538376.27,44877.0,1.78,129981.0,2759.0,4732.0,6924.0,17347.0,0.042497384,1255,89.0,116.0,281.0,1087.0,781.0,38.68890760770544,15835.0,4920.0,12312.0,20755.0,2021-01-24,68.98
30740.0,562.0,47,4394.0,149,70.0,MN,10.333320017092587,6.331501849893691,8.387995252944556,4.248495242049359,10004,10004,100,2972.12,6.526315789473684,85.6523488138186,93.94612206993057,128.69482824843325,0.0,10.25,64.52155524516897,10004 Lower Manhattan (Manhattan),26.3,23.0,6.532823109328598,1.1,1.0,1.3703203194062978,10.3,10.5,2.9078437983419185,3.1,3.0,1.1972189997378648,8.471428571428572,10.714285714285715,11.939197814109807,64.375,65.625,18.17402373963699,63.236607142857146,66.74107142857143,18.65499658454657,51.66666666666667,50.0,19.953649995631075,10004,13555552.334999999,13220.0,1.81,204949.0,640.0,772.0,1112.0,5296.0,0.03595818,16,0.0,0.0,4.0,0.0,0.0,32.79374337221633,749.0,134.0,713.0,883.0,2021-01-24,68.98
30740.0,562.0,47,4394.0,149,70.0,MN,10.333320017092587,6.331501849893691,8.387995252944556,4.248495242049359,10005,10005,99,8757.23,16.067011419952596,122.0361206437058,199.6152224464101,347.7466338156306,61.47523531176077,48.44611797655276,95.15915275917268,10005 Lower Manhattan (Manhattan),28.823529411764707,29.0,6.812078373353164,1.1176470588235294,1.0,1.2689736473414486,10.882352941176473,11.0,3.5861252233639385,3.647058823529412,3.0,1.4552137502179976,8.853408029878619,10.0,12.288385811180078,68.01470588235294,68.75,22.41328264602462,63.83345004668534,65.625,19.200602829968872,60.78431372549019,50.0,24.253562503633297,10005,2082901.141,8651.0,1.86,184681.0,174.0,529.0,92.0,3451.0,0.034903758,159,8.0,25.0,54.0,97.0,131.0,33.98652941176471,4165.0,406.0,4055.0,4571.0,2021-01-24,68.98
30740.0,562.0,47,4394.0,149,70.0,MN,10.333320017092587,6.331501849893691,8.387995252944556,4.248495242049359,10007,10007,102,6991.45,19.607043286867206,91.81522715080295,209.61177973117535,314.0212110467456,28.33714477197084,26.777863313951443,29.17367430276,10007 Lower Manhattan (Manhattan),32.833333333333336,34.5,8.364789116869414,1.5,2.0,1.087114613009218,10.083333333333334,10.0,2.6097137890209456,2.75,3.0,0.7537783614444091,10.425925925925926,7.944444444444445,12.96188047035636,63.020833333333336,62.5,16.31071118138091,66.29050925925925,62.41319444444444,20.252938234931815,45.833333333333336,50.0,12.562972690740152,10007,5327870.977,6689.0,2.28,250001.0,623.0,1110.0,424.0,2812.0,0.025018098,232,11.0,32.0,69.0,237.0,159.0,34.69816540477577,2450.0,447.0,2168.0,2897.0,2021-01-24,68.98
30740.0,562.0,47,4394.0,149,70.0,MN,10.333320017092587,6.331501849893691,8.387995252944556,4.248495242049359,10009,10009,98,57151.12,363.7152105280204,1020.1228972755464,2122.0902371953443,2353.926665359646,290.02615471753546,376.5378167086582,518.3926739864762,10009 Union Square - Lower East Side (Manhattan),31.083333333333332,31.0,7.115390915388126,1.0833333333333333,0.5,1.378954368902449,10.166666666666666,11.0,3.1285585799020588,3.25,3.0,1.4847711791873703,3.3902116402116405,5.388888888888889,17.245800762431568,63.541666666666664,68.75,19.553491124387868,55.29720568783069,58.420138888888886,26.946563691299325,54.166666666666664,50.0,24.746186319789505,10009,15903519.3,57594.0,1.96,68220.0,4581.0,13476.0,8659.0,17188.0,0.055501593,567,76.0,35.0,112.0,104.0,208.0,41.36582341990907,23518.0,6135.0,17183.0,29653.0,2021-01-24,68.98
30740.0,562.0,47,4394.0,149,70.0,MN,10.333320017092587,6.331501849893691,8.387995252944556,4.248495242049359,10025,10025,76,91619.93,376.9582066411,1316.7539248363996,2664.396091629626,2812.4604076186483,557.4009444595214,683.388343001875,769.411523952713,10025 Upper West Side (Manhattan),43.33009708737864,41.0,13.985558622753748,0.6601941747572816,0.0,1.1593896133966388,10.223300970873789,11.0,2.8108056162691204,3.5825242718446604,3.0,1.2487191229153634,13.94251810756665,14.0,9.093397685474372,63.89563106796116,68.75,17.567535101682,71.78518454307289,71.875,14.20843388355371,59.70873786407767,50.0,20.811985381922725,10025,19631043.82,86734.0,2.16,99067.0,9754.0,21867.0,18777.0,20720.0,0.041777977,444,53.0,68.0,96.0,359.0,228.0,41.0145017388615,32572.0,11206.0,30542.0,43778.0,2021-01-24,68.98
30740.0,562.0,47,4394.0,149,70.0,MN,10.333320017092587,6.331501849893691,8.387995252944556,4.248495242049359,10029,10029,72,78224.82,833.9119775383372,1325.6806796021428,2052.490998672366,3813.674849337632,470.64028915959375,1279.3820140337991,1001.359140854094,10029 East Harlem (Manhattan),37.15384615384615,35.0,12.003329541419754,0.782051282051282,0.0,1.2653980011174748,11.384615384615383,11.0,3.1877638183902777,3.58974358974359,3.0,1.3429556223233154,13.13044363044363,13.857142857142858,11.222691690089516,71.15384615384616,68.75,19.92352386493923,70.51631817256816,71.65178571428572,17.535455765764866,59.82905982905983,50.0,22.38259370538859,10029,22963435.68,71306.0,2.26,33801.0,23400.0,33471.0,11414.0,9399.0,0.085633313,382,96.0,62.0,69.0,485.0,177.0,39.25908532688864,29266.0,6040.0,22391.0,35306.0,2021-01-24,68.98
30740.0,562.0,47,4394.0,149,70.0,MN,10.333320017092587,6.331501849893691,8.387995252944556,4.248495242049359,10032,10032,63,63051.12,369.662166601167,835.3565375624935,922.250075726774,1947.6806625071256,116.49225136354552,485.0212426885223,545.4385079474426,10032 Washington Heights (Manhattan),38.77777777777778,28.0,17.498412626419704,0.1111111111111111,0.0,0.3333333333333333,9.444444444444445,9.0,3.711842908553348,2.6666666666666665,3.0,1.4142135623730951,11.601410934744267,15.11111111111111,10.860992786164228,59.02777777777778,56.25,23.199018178458424,68.12720458553791,73.61111111111111,16.970301228381604,44.44444444444444,50.0,23.570226039551585,10032,23159566.09,58314.0,2.67,53690.0,10803.0,39054.0,9451.0,9899.0,0.132078967,211,41.0,29.0,39.0,440.0,94.0,41.143323987474645,17759.0,4224.0,19870.0,21983.0,2021-01-24,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10001,10001,84,27613.09,140.70450891245378,530.5293411089401,695.5724133890449,1157.4120905842783,91.55904197536874,143.76492240334508,339.5282276350922,10001 Chelsea - Clinton (Manhattan),32.095238095238095,32.0,9.076919972682154,1.3333333333333333,0.0,1.591644851508443,9.047619047619047,9.0,2.69214023550391,3.4761904761904763,3.0,1.5368489717290903,9.995464852607707,8.88888888888889,12.696911759367852,56.54761904761905,56.25,16.825876471899438,65.61791383219955,63.888888888888886,19.838924624012268,57.93650793650794,50.0,25.614149528818167,10001,17794940.77,23884.0,1.79,96787.0,1619.0,3925.0,3164.0,8571.0,0.041752557,913,58.0,240.0,330.0,753.0,1989.0,40.19387404324065,6553.0,948.0,3815.0,7501.0,2021-01-31,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10002,10002,96,75322.71,587.0514988674927,1410.8533876118042,1731.5282930991289,3139.4597302370307,368.6164126221878,468.3577141006634,628.6339686462939,10002 Union Square - Lower East Side (Manhattan),36.36190476190476,36.0,7.909492604464163,0.9904761904761904,0.0,1.326470432962533,10.438095238095238,11.0,2.3407913254504407,3.142857142857143,3.0,1.10443660740679,18.691005291005293,21.714285714285715,9.908989518260372,65.23809523809524,68.75,14.629945784065251,79.20469576719576,83.92857142857143,15.482796122281831,52.38095238095238,50.0,18.40727679011316,10002,26280128.54,72671.0,2.15,35607.0,6645.0,19155.0,17651.0,14061.0,0.05887199,1038,125.0,94.0,147.0,255.0,751.0,44.680500659208455,28192.0,5301.0,16259.0,33493.0,2021-01-31,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10003,10003,97,53977.81,103.89986686181348,698.5462093723925,1297.3112504227647,1798.7177788994768,173.89697949696378,181.01432245352348,265.15583336083466,10003 Union Square - Lower East Side (Manhattan),32.07142857142857,32.0,8.306293125968136,1.4285714285714286,1.0,1.5045717874984443,11.0,11.0,3.902661813527945,3.4285714285714284,3.0,1.3424596091494905,7.1519274376417235,10.333333333333332,12.417017560891791,68.75,68.75,24.39163633454966,61.17488662131519,66.14583333333333,19.401589938893427,57.142857142857146,50.0,22.37432681915817,10003,15538376.27,44877.0,1.78,129981.0,2759.0,4732.0,6924.0,17347.0,0.042497384,1255,89.0,116.0,281.0,1087.0,781.0,38.68890760770544,15835.0,4920.0,12312.0,20755.0,2021-01-31,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10004,10004,100,2972.12,18.33444816053512,57.59747016608458,76.47666278716574,145.91439721693132,54.2258973001653,28.41260062083861,80.49456845298171,10004 Lower Manhattan (Manhattan),26.3,23.0,6.532823109328598,1.1,1.0,1.3703203194062978,10.3,10.5,2.9078437983419185,3.1,3.0,1.1972189997378648,8.471428571428572,10.714285714285715,11.939197814109807,64.375,65.625,18.17402373963699,63.236607142857146,66.74107142857143,18.65499658454657,51.66666666666667,50.0,19.953649995631075,10004,13555552.334999999,13220.0,1.81,204949.0,640.0,772.0,1112.0,5296.0,0.03595818,16,0.0,0.0,4.0,0.0,0.0,32.79374337221633,749.0,134.0,713.0,883.0,2021-01-31,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10005,10005,99,8757.23,12.76923076923077,130.44287188959797,179.13634182510776,259.3663446686422,19.05774271817769,52.67568678623451,63.54525364208485,10005 Lower Manhattan (Manhattan),28.823529411764707,29.0,6.812078373353164,1.1176470588235294,1.0,1.2689736473414486,10.882352941176473,11.0,3.5861252233639385,3.647058823529412,3.0,1.4552137502179976,8.853408029878619,10.0,12.288385811180078,68.01470588235294,68.75,22.41328264602462,63.83345004668534,65.625,19.200602829968872,60.78431372549019,50.0,24.253562503633297,10005,2082901.141,8651.0,1.86,184681.0,174.0,529.0,92.0,3451.0,0.034903758,159,8.0,25.0,54.0,97.0,131.0,33.98652941176471,4165.0,406.0,4055.0,4571.0,2021-01-31,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10007,10007,102,6991.45,20.772610512282753,59.16365503009125,147.32238278648714,277.03926716031714,44.61702821014103,38.42229036369629,33.71196012324569,10007 Lower Manhattan (Manhattan),32.833333333333336,34.5,8.364789116869414,1.5,2.0,1.087114613009218,10.083333333333334,10.0,2.6097137890209456,2.75,3.0,0.7537783614444091,10.425925925925926,7.944444444444445,12.96188047035636,63.020833333333336,62.5,16.31071118138091,66.29050925925925,62.41319444444444,20.252938234931815,45.833333333333336,50.0,12.562972690740152,10007,5327870.977,6689.0,2.28,250001.0,623.0,1110.0,424.0,2812.0,0.025018098,232,11.0,32.0,69.0,237.0,159.0,34.69816540477577,2450.0,447.0,2168.0,2897.0,2021-01-31,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10009,10009,98,57151.12,356.06765603015305,849.7588021317049,1897.5939734826443,2273.2902312208444,247.41711798901397,385.8019755478172,503.1575820073423,10009 Union Square - Lower East Side (Manhattan),31.083333333333332,31.0,7.115390915388126,1.0833333333333333,0.5,1.378954368902449,10.166666666666666,11.0,3.1285585799020588,3.25,3.0,1.4847711791873703,3.3902116402116405,5.388888888888889,17.245800762431568,63.541666666666664,68.75,19.553491124387868,55.29720568783069,58.420138888888886,26.946563691299325,54.166666666666664,50.0,24.746186319789505,10009,15903519.3,57594.0,1.96,68220.0,4581.0,13476.0,8659.0,17188.0,0.055501593,567,76.0,35.0,112.0,104.0,208.0,41.36582341990907,23518.0,6135.0,17183.0,29653.0,2021-01-31,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10025,10025,76,91619.93,350.0451570075127,1306.2228620385924,2179.0421921923685,3107.6846141113942,607.659730721214,614.9544261091881,886.6641716838703,10025 Upper West Side (Manhattan),43.33009708737864,41.0,13.985558622753748,0.6601941747572816,0.0,1.1593896133966388,10.223300970873789,11.0,2.8108056162691204,3.5825242718446604,3.0,1.2487191229153634,13.94251810756665,14.0,9.093397685474372,63.89563106796116,68.75,17.567535101682,71.78518454307289,71.875,14.20843388355371,59.70873786407767,50.0,20.811985381922725,10025,19631043.82,86734.0,2.16,99067.0,9754.0,21867.0,18777.0,20720.0,0.041777977,444,53.0,68.0,96.0,359.0,228.0,41.0145017388615,32572.0,11206.0,30542.0,43778.0,2021-01-31,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10029,10029,72,78224.82,1038.8433355892676,1522.4223675720625,1919.1259846199273,3982.551047747166,408.60654700852314,1290.0363038073783,770.0580722568947,10029 East Harlem (Manhattan),37.15384615384615,35.0,12.003329541419754,0.782051282051282,0.0,1.2653980011174748,11.384615384615383,11.0,3.1877638183902777,3.58974358974359,3.0,1.3429556223233154,13.13044363044363,13.857142857142858,11.222691690089516,71.15384615384616,68.75,19.92352386493923,70.51631817256816,71.65178571428572,17.535455765764866,59.82905982905983,50.0,22.38259370538859,10029,22963435.68,71306.0,2.26,33801.0,23400.0,33471.0,11414.0,9399.0,0.085633313,382,96.0,62.0,69.0,485.0,177.0,39.25908532688864,29266.0,6040.0,22391.0,35306.0,2021-01-31,68.98
29889.0,592.0,48,4439.0,150,93.0,MN,10.305245798712965,6.3835066348840055,8.398184404834035,4.532599493153256,10032,10032,63,63051.12,403.3979940704913,814.0278284581269,818.2384666685609,1952.4874433215452,92.0534762951321,424.8973208188104,528.1274246363696,10032 Washington Heights (Manhattan),38.77777777777778,28.0,17.498412626419704,0.1111111111111111,0.0,0.3333333333333333,9.444444444444445,9.0,3.711842908553348,2.6666666666666665,3.0,1.4142135623730951,11.601410934744267,15.11111111111111,10.860992786164228,59.02777777777778,56.25,23.199018178458424,68.12720458553791,73.61111111111111,16.970301228381604,44.44444444444444,50.0,23.570226039551585,10032,23159566.09,58314.0,2.67,53690.0,10803.0,39054.0,9451.0,9899.0,0.132078967,211,41.0,29.0,39.0,440.0,94.0,41.143323987474645,17759.0,4224.0,19870.0,21983.0,2021-01-31,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10001,10001,84,27613.09,149.8088063805945,440.85433143849787,620.0876415393654,1236.017364291836,91.34054614451442,118.29794516603988,347.929770865208,10001 Chelsea - Clinton (Manhattan),32.095238095238095,32.0,9.076919972682154,1.3333333333333333,0.0,1.591644851508443,9.047619047619047,9.0,2.69214023550391,3.4761904761904763,3.0,1.5368489717290903,9.995464852607707,8.88888888888889,12.696911759367852,56.54761904761905,56.25,16.825876471899438,65.61791383219955,63.888888888888886,19.838924624012268,57.93650793650794,50.0,25.614149528818167,10001,17794940.77,23884.0,1.79,96787.0,1619.0,3925.0,3164.0,8571.0,0.041752557,913,58.0,240.0,330.0,753.0,1989.0,40.19387404324065,6553.0,948.0,3815.0,7501.0,2021-02-07,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10002,10002,96,75322.71,456.4468396171068,1263.013598400777,1380.9695416611198,2685.456057237613,362.90135784013626,392.83759415093095,577.1784018384703,10002 Union Square - Lower East Side (Manhattan),36.36190476190476,36.0,7.909492604464163,0.9904761904761904,0.0,1.326470432962533,10.438095238095238,11.0,2.3407913254504407,3.142857142857143,3.0,1.10443660740679,18.691005291005293,21.714285714285715,9.908989518260372,65.23809523809524,68.75,14.629945784065251,79.20469576719576,83.92857142857143,15.482796122281831,52.38095238095238,50.0,18.40727679011316,10002,26280128.54,72671.0,2.15,35607.0,6645.0,19155.0,17651.0,14061.0,0.05887199,1038,125.0,94.0,147.0,255.0,751.0,44.680500659208455,28192.0,5301.0,16259.0,33493.0,2021-02-07,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10003,10003,97,53977.81,101.38356363020812,544.4876290181492,1113.943387752198,1848.0781605803345,173.59471629049096,86.77570359033932,258.5273281423124,10003 Union Square - Lower East Side (Manhattan),32.07142857142857,32.0,8.306293125968136,1.4285714285714286,1.0,1.5045717874984443,11.0,11.0,3.902661813527945,3.4285714285714284,3.0,1.3424596091494905,7.1519274376417235,10.333333333333332,12.417017560891791,68.75,68.75,24.39163633454966,61.17488662131519,66.14583333333333,19.401589938893427,57.142857142857146,50.0,22.37432681915817,10003,15538376.27,44877.0,1.78,129981.0,2759.0,4732.0,6924.0,17347.0,0.042497384,1255,89.0,116.0,281.0,1087.0,781.0,38.68890760770544,15835.0,4920.0,12312.0,20755.0,2021-02-07,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10004,10004,100,2972.12,0.0,62.66184176645526,88.5555122903198,109.12301425049506,33.071540452456084,17.14580569069733,66.03429503969053,10004 Lower Manhattan (Manhattan),26.3,23.0,6.532823109328598,1.1,1.0,1.3703203194062978,10.3,10.5,2.9078437983419185,3.1,3.0,1.1972189997378648,8.471428571428572,10.714285714285715,11.939197814109807,64.375,65.625,18.17402373963699,63.236607142857146,66.74107142857143,18.65499658454657,51.66666666666667,50.0,19.953649995631075,10004,13555552.334999999,13220.0,1.81,204949.0,640.0,772.0,1112.0,5296.0,0.03595818,16,0.0,0.0,4.0,0.0,0.0,32.79374337221633,749.0,134.0,713.0,883.0,2021-02-07,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10005,10005,99,8757.23,42.463905334996106,120.48177653650173,220.00742131684189,360.9625192533737,34.421003198576734,39.56078758268754,87.21645688265389,10005 Lower Manhattan (Manhattan),28.823529411764707,29.0,6.812078373353164,1.1176470588235294,1.0,1.2689736473414486,10.882352941176473,11.0,3.5861252233639385,3.647058823529412,3.0,1.4552137502179976,8.853408029878619,10.0,12.288385811180078,68.01470588235294,68.75,22.41328264602462,63.83345004668534,65.625,19.200602829968872,60.78431372549019,50.0,24.253562503633297,10005,2082901.141,8651.0,1.86,184681.0,174.0,529.0,92.0,3451.0,0.034903758,159,8.0,25.0,54.0,97.0,131.0,33.98652941176471,4165.0,406.0,4055.0,4571.0,2021-02-07,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10007,10007,102,6991.45,43.28903206225171,89.88374217877842,159.46860634097004,290.72248245824807,17.39058655448845,45.192519188075885,22.371980169294833,10007 Lower Manhattan (Manhattan),32.833333333333336,34.5,8.364789116869414,1.5,2.0,1.087114613009218,10.083333333333334,10.0,2.6097137890209456,2.75,3.0,0.7537783614444091,10.425925925925926,7.944444444444445,12.96188047035636,63.020833333333336,62.5,16.31071118138091,66.29050925925925,62.41319444444444,20.252938234931815,45.833333333333336,50.0,12.562972690740152,10007,5327870.977,6689.0,2.28,250001.0,623.0,1110.0,424.0,2812.0,0.025018098,232,11.0,32.0,69.0,237.0,159.0,34.69816540477577,2450.0,447.0,2168.0,2897.0,2021-02-07,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10009,10009,98,57151.12,248.802261991202,787.7677817148724,1517.541646731586,2145.0322500197617,169.10294107533954,423.4283387183674,315.97293337642463,10009 Union Square - Lower East Side (Manhattan),31.083333333333332,31.0,7.115390915388126,1.0833333333333333,0.5,1.378954368902449,10.166666666666666,11.0,3.1285585799020588,3.25,3.0,1.4847711791873703,3.3902116402116405,5.388888888888889,17.245800762431568,63.541666666666664,68.75,19.553491124387868,55.29720568783069,58.420138888888886,26.946563691299325,54.166666666666664,50.0,24.746186319789505,10009,15903519.3,57594.0,1.96,68220.0,4581.0,13476.0,8659.0,17188.0,0.055501593,567,76.0,35.0,112.0,104.0,208.0,41.36582341990907,23518.0,6135.0,17183.0,29653.0,2021-02-07,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10025,10025,76,91619.93,372.8511723975707,1212.2116315404205,2180.613853279403,2978.8155469782296,441.1842729893296,454.8014674075636,968.3487973910152,10025 Upper West Side (Manhattan),43.33009708737864,41.0,13.985558622753748,0.6601941747572816,0.0,1.1593896133966388,10.223300970873789,11.0,2.8108056162691204,3.5825242718446604,3.0,1.2487191229153634,13.94251810756665,14.0,9.093397685474372,63.89563106796116,68.75,17.567535101682,71.78518454307289,71.875,14.20843388355371,59.70873786407767,50.0,20.811985381922725,10025,19631043.82,86734.0,2.16,99067.0,9754.0,21867.0,18777.0,20720.0,0.041777977,444,53.0,68.0,96.0,359.0,228.0,41.0145017388615,32572.0,11206.0,30542.0,43778.0,2021-02-07,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10029,10029,72,78224.82,753.0474330359335,1277.3782764492782,1714.5793825375397,3654.418693953284,425.94446296132054,1127.4248650551508,818.0048613827164,10029 East Harlem (Manhattan),37.15384615384615,35.0,12.003329541419754,0.782051282051282,0.0,1.2653980011174748,11.384615384615383,11.0,3.1877638183902777,3.58974358974359,3.0,1.3429556223233154,13.13044363044363,13.857142857142858,11.222691690089516,71.15384615384616,68.75,19.92352386493923,70.51631817256816,71.65178571428572,17.535455765764866,59.82905982905983,50.0,22.38259370538859,10029,22963435.68,71306.0,2.26,33801.0,23400.0,33471.0,11414.0,9399.0,0.085633313,382,96.0,62.0,69.0,485.0,177.0,39.25908532688864,29266.0,6040.0,22391.0,35306.0,2021-02-07,68.98
22497.0,571.0,49,3285.0,151,78.0,MN,10.021137245969499,6.3473892096560105,8.09712193091871,4.356708826689592,10032,10032,63,63051.12,431.89099666522617,695.5500160273077,932.5327967064602,1822.8724182410729,111.1159565525479,386.66083501958536,434.9347690887321,10032 Washington Heights (Manhattan),38.77777777777778,28.0,17.498412626419704,0.1111111111111111,0.0,0.3333333333333333,9.444444444444445,9.0,3.711842908553348,2.6666666666666665,3.0,1.4142135623730951,11.601410934744267,15.11111111111111,10.860992786164228,59.02777777777778,56.25,23.199018178458424,68.12720458553791,73.61111111111111,16.970301228381604,44.44444444444444,50.0,23.570226039551585,10032,23159566.09,58314.0,2.67,53690.0,10803.0,39054.0,9451.0,9899.0,0.132078967,211,41.0,29.0,39.0,440.0,94.0,41.143323987474645,17759.0,4224.0,19870.0,21983.0,2021-02-07,68.98
22761.0,590.0,50,3260.0,152,94.0,MN,10.032803824006184,6.380122536899765,8.089482474360754,4.543294782270004,10001,10001,84,27613.09,135.68955987771233,464.42606865942435,848.3503698254598,1198.4701217376596,66.50513031158268,161.49571365174555,418.6920553072667,10001 Chelsea - Clinton (Manhattan),32.095238095238095,32.0,9.076919972682154,1.3333333333333333,0.0,1.591644851508443,9.047619047619047,9.0,2.69214023550391,3.4761904761904763,3.0,1.5368489717290903,9.995464852607707,8.88888888888889,12.696911759367852,56.54761904761905,56.25,16.825876471899438,65.61791383219955,63.888888888888886,19.838924624012268,57.93650793650794,50.0,25.614149528818167,10001,17794940.77,23884.0,1.79,96787.0,1619.0,3925.0,3164.0,8571.0,0.041752557,913,58.0,240.0,330.0,753.0,1989.0,40.19387404324065,6553.0,948.0,3815.0,7501.0,2021-02-14,68.98
22761.0,590.0,50,3260.0,152,94.0,MN,10.032803824006184,6.380122536899765,8.089482474360754,4.543294782270004,10002,10002,96,75322.71,643.2931176818048,1501.5954129240067,1883.9730781984567,3068.025751112252,503.6777632570304,552.7562876966526,825.0814846215009,10002 Union Square - Lower East Side (Manhattan),36.36190476190476,36.0,7.909492604464163,0.9904761904761904,0.0,1.326470432962533,10.438095238095238,11.0,2.3407913254504407,3.142857142857143,3.0,1.10443660740679,18.691005291005293,21.714285714285715,9.908989518260372,65.23809523809524,68.75,14.629945784065251,79.20469576719576,83.92857142857143,15.482796122281831,52.38095238095238,50.0,18.40727679011316,10002,26280128.54,72671.0,2.15,35607.0,6645.0,19155.0,17651.0,14061.0,0.05887199,1038,125.0,94.0,147.0,255.0,751.0,44.680500659208455,28192.0,5301.0,16259.0,33493.0,2021-02-14,68.98
22761.0,590.0,50,3260.0,152,94.0,MN,10.032803824006184,6.380122536899765,8.089482474360754,4.543294782270004,10003,10003,97,53977.81,118.56120290240624,634.3305366059913,1365.28420797152,1921.7019865049049,131.75486792131403,98.26509687573468,341.2031582327681,10003 Union Square - Lower East Side (Manhattan),32.07142857142857,32.0,8.306293125968136,1.4285714285714286,1.0,1.5045717874984443,11.0,11.0,3.902661813527945,3.4285714285714284,3.0,1.3424596091494905,7.1519274376417235,10.333333333333332,12.417017560891791,68.75,68.75,24.39163633454966,61.17488662131519,66.14583333333333,19.401589938893427,57.142857142857146,50.0,22.37432681915817,10003,15538376.27,44877.0,1.78,129981.0,2759.0,4732.0,6924.0,17347.0,0.042497384,1255,89.0,116.0,281.0,1087.0,781.0,38.68890760770544,15835.0,4920.0,12312.0,20755.0,2021-02-14,68.98
